time,temperature,humidity,precipitation,pressure
2002-07-08,21.68,68.92,0.00,996.98
2002-07-09,22.62,68.12,0.70,993.22
2002-07-10,23.23,67.04,0.00,990.54
2002-07-11,23.16,68.92,0.00,994.40
2002-07-12,23.25,71.08,0.30,995.42
2002-07-13,19.92,82.21,21.40,992.43
2002-07-14,19.42,79.29,9.90,993.36
2002-07-15,18.21,92.46,59.40,991.68
2002-07-16,19.60,85.42,2.30,990.37
2002-07-17,20.19,81.54,0.60,989.15
2002-07-18,20.07,83.08,2.30,990.02
2002-07-19,19.68,79.08,0.20,993.93
2002-07-20,20.88,77.17,0.00,996.27
2002-07-21,20.77,84.21,0.10,995.44
2002-07-22,22.60,76.58,0.00,993.09
2002-07-23,21.86,82.12,0.80,994.18
2002-07-24,22.20,85.17,1.50,990.18
2002-07-25,20.02,79.83,8.60,991.25
2002-07-26,19.28,76.21,2.00,995.18
2002-07-27,20.38,75.25,0.00,997.59
2002-07-28,22.29,69.54,0.00,998.38
2002-07-29,22.90,74.50,0.40,996.42
2002-07-30,23.44,72.67,0.00,991.18
2002-07-31,21.59,80.75,6.20,988.67
2002-08-01,21.02,82.38,3.50,991.23
2002-08-02,20.45,78.46,0.10,994.69
2002-08-03,21.61,76.42,0.10,993.96
2002-08-04,20.94,84.50,11.80,991.40
2002-08-05,21.40,81.08,6.20,991.61
2002-08-06,18.50,90.25,34.40,989.39
2002-08-07,20.83,60.33,0.00,987.85
2002-08-08,21.06,65.92,0.30,989.05
2002-08-09,18.55,84.29,14.80,988.17
2002-08-10,16.35,91.96,23.70,983.56
2002-08-11,15.61,88.21,14.30,980.49
2002-08-12,19.06,70.29,0.00,984.95
2002-08-13,20.77,61.12,0.00,992.10
2002-08-14,19.97,76.33,0.00,995.23
2002-08-15,20.93,79.50,0.00,994.68
2002-08-16,21.58,79.38,0.00,995.02
2002-08-17,21.95,77.04,0.00,993.80
2002-08-18,21.65,75.88,1.00,994.30
2002-08-19,21.67,79.54,0.00,996.67
2002-08-20,22.00,77.92,1.50,996.25
2002-08-21,20.33,86.25,6.60,993.51
2002-08-22,19.98,79.12,0.00,994.31
2002-08-23,20.04,77.71,1.20,997.25
2002-08-24,20.10,79.12,0.30,999.18
2002-08-25,20.38,79.62,2.10,999.90
2002-08-26,20.43,81.08,9.90,998.10
2002-08-27,19.24,78.96,3.20,995.43
2002-08-28,18.95,83.62,1.90,992.36
2002-08-29,19.91,83.67,0.30,993.10
2002-08-30,20.48,79.08,0.20,997.17
2002-08-31,20.95,75.50,1.20,996.36
2002-09-01,20.21,81.42,2.00,996.91
2002-09-02,20.44,71.88,0.00,1001.14
2002-09-03,18.05,80.88,3.30,998.63
2002-09-04,18.43,76.96,7.10,996.90
2002-09-05,18.12,78.58,0.70,994.86
2002-09-06,18.29,83.21,1.80,995.06
2002-09-07,18.60,79.71,0.70,994.72
2002-09-08,18.25,80.71,3.60,994.99
2002-09-09,18.13,80.38,0.20,995.75
2002-09-10,18.34,78.50,2.80,994.50
2002-09-11,17.08,81.04,1.10,996.62
2002-09-12,17.95,76.96,0.00,997.05
2002-09-13,16.09,68.42,0.00,998.67
2002-09-14,16.32,66.33,0.00,996.62
2002-09-15,16.18,75.38,1.70,992.16
2002-09-16,15.79,77.50,0.50,995.21
2002-09-17,16.31,75.92,0.00,995.12
2002-09-18,16.73,81.92,0.00,995.79
2002-09-19,17.65,84.46,0.80,996.53
2002-09-20,18.68,82.83,0.10,995.55
2002-09-21,16.93,93.67,11.30,991.72
2002-09-22,16.10,94.50,18.80,983.58
2002-09-23,12.35,90.00,31.30,981.88
2002-09-24,11.72,80.42,5.00,983.41
2002-09-25,10.85,74.38,0.60,988.45
2002-09-26,11.99,64.29,0.00,991.54
2002-09-27,13.10,73.25,0.00,995.66
2002-09-28,11.21,80.96,1.40,1001.17
2002-09-29,12.65,69.96,0.00,1005.92
2002-09-30,11.36,77.29,0.00,1005.55
2002-10-01,11.60,80.79,0.00,1004.07
2002-10-02,12.32,84.38,0.00,1004.27
2002-10-03,13.06,83.79,0.00,1003.44
2002-10-04,13.95,83.25,0.20,1001.20
2002-10-05,13.45,86.38,0.00,998.67
2002-10-06,13.78,84.50,0.00,989.54
2002-10-07,12.25,83.12,0.00,990.77
2002-10-08,12.37,84.71,0.00,991.80
2002-10-09,13.20,84.62,3.70,992.22
2002-10-10,13.86,89.33,21.70,987.21
2002-10-11,14.77,89.08,11.40,985.52
2002-10-12,14.56,90.21,5.60,984.15
2002-10-13,12.91,86.25,0.20,990.09
2002-10-14,13.50,86.33,0.00,995.22
2002-10-15,15.70,84.58,0.20,996.50
2002-10-16,15.63,85.79,0.20,993.16
2002-10-17,15.18,89.38,12.90,983.11
2002-10-18,11.75,69.12,0.00,988.54
2002-10-19,9.70,65.67,0.00,994.61
2002-10-20,8.69,72.62,0.00,999.81
2002-10-21,9.03,88.21,5.40,996.14
2002-10-22,11.93,86.92,10.70,985.81
2002-10-23,12.75,85.00,0.90,985.60
2002-10-24,10.42,75.67,0.00,992.51
2002-10-25,11.73,82.04,0.00,996.67
2002-10-26,11.90,84.21,0.00,998.03
2002-10-27,10.79,83.71,0.00,999.95
2002-10-28,11.00,55.29,0.00,1001.64
2002-10-29,8.98,73.04,0.00,1004.80
2002-10-30,8.81,81.21,0.00,999.01
2002-10-31,10.53,84.88,0.00,998.50
2002-11-01,10.36,86.67,0.00,1001.71
2002-11-02,10.38,87.92,0.00,996.98
2002-11-03,10.39,90.62,4.00,991.28
2002-11-04,9.44,74.67,0.00,989.42
2002-11-05,8.46,66.17,1.00,994.86
2002-11-06,4.95,85.71,4.30,1000.72
2002-11-07,4.63,82.42,0.00,992.46
2002-11-08,6.40,74.58,0.00,993.64
2002-11-09,4.11,76.17,0.00,986.39
2002-11-10,6.91,75.21,0.00,988.38
2002-11-11,7.31,80.58,0.00,990.99
2002-11-12,6.66,84.38,1.10,996.02
2002-11-13,8.83,89.75,7.10,990.80
2002-11-14,11.10,90.83,25.70,980.82
2002-11-15,13.09,87.83,20.80,979.57
2002-11-16,13.51,87.83,19.50,980.18
2002-11-17,9.48,88.42,4.50,994.09
2002-11-18,8.37,90.83,27.40,989.45
2002-11-19,8.62,91.42,4.40,990.32
2002-11-20,8.26,88.42,0.00,996.04
2002-11-21,9.26,91.71,13.90,988.62
2002-11-22,7.89,89.71,12.70,981.56
2002-11-23,6.44,81.92,3.10,992.76
2002-11-24,9.69,88.08,34.00,993.57
2002-11-25,12.38,89.38,25.00,988.54
2002-11-26,12.23,92.29,37.90,990.23
2002-11-27,11.99,92.33,3.40,996.13
2002-11-28,11.05,90.88,2.50,997.23
2002-11-29,9.50,93.33,26.50,991.80
2002-11-30,6.50,88.42,5.00,994.57
2002-12-01,4.85,82.50,0.10,995.70
2002-12-02,4.34,89.79,3.60,985.20
2002-12-03,4.43,89.88,4.80,984.44
2002-12-04,5.02,80.58,0.00,987.74
2002-12-05,5.62,88.08,4.70,987.72
2002-12-06,6.83,87.50,1.00,992.25
2002-12-07,5.67,87.71,0.00,993.98
2002-12-08,5.00,86.50,1.60,998.38
2002-12-09,1.66,73.54,0.00,1002.59
2002-12-10,-0.37,66.58,0.00,1006.43
2002-12-11,0.10,74.29,0.00,1006.35
2002-12-12,2.15,88.25,3.30,1006.20
2002-12-13,2.89,91.83,0.40,1003.37
2002-12-14,2.73,83.29,0.00,1002.50
2002-12-15,3.43,91.62,1.60,1000.33
2002-12-16,3.19,86.50,0.00,1000.45
2002-12-17,4.92,85.29,3.60,997.62
2002-12-18,4.68,88.62,5.30,1000.45
2002-12-19,1.49,87.29,0.00,1007.67
2002-12-20,1.03,87.29,0.00,1006.57
2002-12-21,1.45,82.25,0.00,1002.69
2002-12-22,2.08,90.25,0.00,1001.04
2002-12-23,3.90,92.00,0.00,996.21
2002-12-24,6.27,88.75,1.40,997.52
2002-12-25,6.28,93.17,5.30,998.23
2002-12-26,5.02,96.50,0.00,998.94
2002-12-27,5.06,94.17,10.00,993.68
2002-12-28,5.72,94.17,13.50,983.15
2002-12-29,4.24,84.54,0.00,988.29
2002-12-30,4.98,81.08,0.20,989.21
2002-12-31,5.95,94.04,11.10,985.37
2003-01-01,3.54,87.42,0.00,991.92
2003-01-02,5.30,86.96,1.10,987.42
2003-01-03,4.00,87.50,0.00,983.43
2003-01-04,3.25,82.29,0.90,981.25
2003-01-05,0.82,85.79,11.90,979.61
2003-01-06,0.23,85.71,1.90,986.43
2003-01-07,0.92,81.29,2.00,982.45
2003-01-08,0.27,84.58,0.50,990.30
2003-01-09,0.16,85.42,0.00,986.67
2003-01-10,0.20,89.25,0.00,991.31
2003-01-11,0.86,80.46,0.00,1000.38
2003-01-12,-1.28,71.79,0.00,1006.63
2003-01-13,-1.28,72.62,0.00,1008.08
2003-01-14,2.40,72.00,0.00,1009.99
2003-01-15,1.61,82.83,0.00,1011.45
2003-01-16,2.48,89.71,0.00,1007.32
2003-01-17,1.82,87.00,0.00,1007.16
2003-01-18,2.28,84.25,0.00,1000.30
2003-01-19,1.25,82.04,0.00,997.00
2003-01-20,2.81,79.54,0.60,994.51
2003-01-21,4.13,91.88,25.20,984.71
2003-01-22,3.35,91.17,0.40,982.60
2003-01-23,1.72,85.42,0.40,992.59
2003-01-24,2.34,67.75,0.00,1002.29
2003-01-25,1.32,73.33,0.00,1007.09
2003-01-26,0.78,75.00,0.00,1004.32
2003-01-27,1.47,70.96,0.00,1003.35
2003-01-28,5.12,69.29,0.00,992.08
2003-01-29,1.78,61.21,0.00,980.79
2003-01-30,1.30,62.46,0.00,977.33
2003-01-31,-0.20,59.58,0.00,981.92
2003-02-01,0.27,48.29,0.00,994.19
2003-02-02,-0.88,70.33,0.00,995.85
2003-02-03,-0.08,78.17,3.20,988.69
2003-02-04,1.83,71.67,0.70,970.66
2003-02-05,1.74,41.50,0.00,978.34
2003-02-06,0.39,46.83,0.00,991.53
2003-02-07,-0.29,55.83,0.00,1000.45
2003-02-08,0.64,69.54,0.00,999.88
2003-02-09,0.70,76.46,0.00,1000.86
2003-02-10,-0.45,79.83,0.00,1001.40
2003-02-11,-0.42,79.83,0.00,1003.05
2003-02-12,0.45,73.08,0.10,1004.68
2003-02-13,-0.07,66.50,0.00,1003.63
2003-02-14,-0.03,69.00,0.00,1003.50
2003-02-15,-0.83,75.88,0.00,1002.71
2003-02-16,0.29,64.00,0.00,1005.13
2003-02-17,-0.42,60.46,0.00,1007.67
2003-02-18,-1.65,68.58,0.00,1002.18
2003-02-19,-0.78,67.54,0.00,998.37
2003-02-20,0.26,67.17,0.00,996.24
2003-02-21,1.52,70.21,0.00,1001.46
2003-02-22,1.73,75.79,0.00,1008.87
2003-02-23,2.80,75.33,0.00,1013.31
2003-02-24,1.29,74.75,0.00,1010.41
2003-02-25,2.63,64.79,0.00,1006.41
2003-02-26,1.80,67.92,0.00,1004.14
2003-02-27,2.87,72.00,0.00,1003.54
2003-02-28,3.70,69.71,0.00,1006.13
2003-03-01,5.01,77.38,0.30,1004.25
2003-03-02,6.50,86.62,3.80,996.27
2003-03-03,5.48,77.25,0.30,992.97
2003-03-04,5.52,65.12,0.00,1000.35
2003-03-05,6.01,72.62,0.00,1001.61
2003-03-06,6.64,77.62,0.90,996.04
2003-03-07,7.71,81.46,0.30,999.38
2003-03-08,7.05,80.71,0.00,1001.83
2003-03-09,8.12,78.00,0.00,1004.43
2003-03-10,9.04,70.00,0.00,1004.84
2003-03-11,9.12,77.21,0.00,1005.35
2003-03-12,9.17,79.54,0.00,999.66
2003-03-13,9.02,68.75,3.80,999.69
2003-03-14,6.67,67.38,1.00,1004.01
2003-03-15,5.35,59.25,0.90,1010.61
2003-03-16,5.15,62.38,0.00,1012.79
2003-03-17,5.95,63.58,0.00,1008.21
2003-03-18,7.45,59.12,0.00,1004.51
2003-03-19,6.64,66.12,0.00,1002.72
2003-03-20,8.09,65.67,0.00,999.25
2003-03-21,7.73,65.33,0.00,999.73
2003-03-22,6.96,57.62,0.00,1004.21
2003-03-23,6.03,53.42,0.00,1008.59
2003-03-24,8.30,57.75,0.00,1007.96
2003-03-25,9.83,59.04,0.00,1002.03
2003-03-26,10.27,65.54,0.00,998.80
2003-03-27,10.87,62.79,0.00,999.97
2003-03-28,11.37,60.71,0.00,996.81
2003-03-29,12.76,59.75,0.00,995.63
2003-03-30,12.52,67.83,0.00,995.56
2003-03-31,12.65,67.17,0.60,995.59
2003-04-01,11.34,69.54,0.80,999.93
2003-04-02,8.96,81.00,7.90,982.03
2003-04-03,6.56,86.67,4.30,988.00
2003-04-04,7.34,79.50,2.40,998.18
2003-04-05,8.24,60.46,0.00,992.94
2003-04-06,8.88,62.50,3.80,988.02
2003-04-07,2.29,67.71,2.80,994.70
2003-04-08,2.57,54.62,0.00,998.83
2003-04-09,4.55,66.67,2.90,993.12
2003-04-10,3.01,93.83,18.80,986.40
2003-04-11,5.80,80.17,3.20,991.20
2003-04-12,7.59,83.92,9.30,995.51
2003-04-13,9.35,72.92,0.00,1000.47
2003-04-14,10.70,71.17,0.00,1000.14
2003-04-15,12.33,64.83,0.00,1002.66
2003-04-16,13.05,67.75,0.00,1002.58
2003-04-17,13.42,65.38,0.00,1002.21
2003-04-18,13.93,61.67,0.00,996.52
2003-04-19,10.82,70.54,1.70,992.92
2003-04-20,10.95,71.92,4.30,995.37
2003-04-21,12.33,67.96,0.50,994.71
2003-04-22,12.72,69.42,0.00,992.53
2003-04-23,13.32,70.42,0.00,991.01
2003-04-24,14.46,64.83,0.00,994.14
2003-04-25,14.89,70.08,0.00,998.65
2003-04-26,15.55,66.88,0.80,996.83
2003-04-27,15.95,65.62,0.90,994.27
2003-04-28,14.82,71.67,0.10,997.28
2003-04-29,16.81,63.96,0.00,999.32
2003-04-30,17.10,70.96,2.30,999.98
2003-05-01,16.52,77.00,1.40,1000.33
2003-05-02,15.97,79.46,3.30,998.88
2003-05-03,18.56,61.92,0.10,998.65
2003-05-04,17.77,63.46,0.00,1003.01
2003-05-05,18.70,60.17,0.00,999.14
2003-05-06,20.65,53.00,0.00,998.43
2003-05-07,21.00,51.96,0.00,1000.41
2003-05-08,21.14,50.08,0.00,998.85
2003-05-09,20.65,55.04,0.00,995.80
2003-05-10,17.54,74.62,7.30,997.85
2003-05-11,18.37,73.58,1.20,998.64
2003-05-12,18.37,72.79,2.20,996.36
2003-05-13,17.77,71.46,0.40,991.49
2003-05-14,16.95,39.21,0.00,992.98
2003-05-15,14.15,46.75,0.00,998.40
2003-05-16,14.56,51.12,0.00,997.38
2003-05-17,15.12,55.62,0.00,996.82
2003-05-18,17.65,55.17,0.00,997.91
2003-05-19,19.23,58.42,0.20,997.50
2003-05-20,16.13,83.88,19.90,994.12
2003-05-21,14.97,52.88,0.20,998.23
2003-05-22,16.02,51.83,0.00,1000.44
2003-05-23,18.12,54.54,0.00,997.22
2003-05-24,19.22,54.92,0.00,992.37
2003-05-25,20.82,51.21,0.00,990.79
2003-05-26,20.42,57.38,0.70,994.67
2003-05-27,21.30,60.92,0.00,996.16
2003-05-28,21.97,61.29,0.10,994.93
2003-05-29,21.80,61.00,0.00,993.78
2003-05-30,21.34,62.58,0.60,994.32
2003-05-31,22.14,63.42,0.60,992.77
2003-06-01,20.89,73.33,4.40,992.14
2003-06-02,20.71,76.29,0.40,992.58
2003-06-03,20.56,78.33,1.90,995.36
2003-06-04,22.54,69.29,0.00,998.04
2003-06-05,24.17,60.08,0.00,999.62
2003-06-06,24.48,56.00,0.00,998.52
2003-06-07,24.51,54.67,0.00,997.12
2003-06-08,25.38,51.33,0.00,996.17
2003-06-09,25.45,52.12,0.00,996.96
2003-06-10,26.38,50.04,0.00,998.01
2003-06-11,27.12,48.54,0.00,998.04
2003-06-12,27.92,50.21,0.00,998.41
2003-06-13,29.20,44.54,0.00,997.19
2003-06-14,27.09,53.75,1.20,997.18
2003-06-15,26.89,53.42,0.00,993.52
2003-06-16,26.42,56.71,0.20,990.09
2003-06-17,23.26,74.46,11.40,992.20
2003-06-18,23.68,70.08,2.50,993.68
2003-06-19,23.72,58.92,0.00,998.14
2003-06-20,25.94,50.38,0.00,994.40
2003-06-21,26.07,48.29,0.00,991.25
2003-06-22,25.68,59.33,1.90,992.74
2003-06-23,26.31,57.21,0.00,995.09
2003-06-24,27.41,57.54,0.10,997.04
2003-06-25,27.15,62.12,0.10,995.56
2003-06-26,26.84,60.12,1.50,991.80
2003-06-27,24.85,66.33,1.70,991.46
2003-06-28,21.99,79.42,17.40,992.07
2003-06-29,22.56,71.67,0.90,991.30
2003-06-30,23.60,70.04,0.00,989.98
2003-07-01,23.04,69.50,4.70,982.95
2003-07-02,22.35,48.62,0.00,985.69
2003-07-03,22.44,57.83,2.20,988.70
2003-07-04,20.45,63.58,4.40,991.98
2003-07-05,20.71,55.33,0.00,993.29
2003-07-06,22.24,55.50,0.00,995.32
2003-07-07,23.64,57.04,0.00,997.46
2003-07-08,24.49,56.54,0.00,996.32
2003-07-09,23.78,62.62,0.50,994.99
2003-07-10,24.80,60.38,0.00,994.92
2003-07-11,26.74,50.25,0.10,994.90
2003-07-12,26.09,61.12,0.00,996.25
2003-07-13,27.50,55.08,0.00,992.90
2003-07-14,22.87,63.42,0.00,994.39
2003-07-15,24.75,58.50,0.00,993.80
2003-07-16,25.99,61.17,2.40,992.75
2003-07-17,25.91,60.00,0.00,993.90
2003-07-18,26.14,51.33,0.00,997.16
2003-07-19,26.65,46.75,0.00,998.64
2003-07-20,27.21,46.25,0.00,997.04
2003-07-21,27.20,52.88,0.50,997.10
2003-07-22,28.11,46.46,0.00,998.12
2003-07-23,28.13,47.71,0.00,995.25
2003-07-24,21.68,78.92,22.70,994.42
2003-07-25,22.78,60.88,0.00,993.35
2003-07-26,24.72,62.29,0.00,993.92
2003-07-27,25.94,61.17,0.50,994.05
2003-07-28,25.78,55.42,0.00,994.32
2003-07-29,24.83,49.33,0.00,996.84
2003-07-30,24.45,51.83,0.00,995.95
2003-07-31,22.33,59.12,4.00,992.06
2003-08-01,24.73,48.79,0.00,993.74
2003-08-02,26.22,50.67,0.00,997.59
2003-08-03,27.84,52.38,0.00,999.72
2003-08-04,29.21,52.54,0.00,1000.83
2003-08-05,29.86,49.62,0.20,1000.40
2003-08-06,28.58,55.29,1.50,998.91
2003-08-07,27.39,58.54,0.60,998.14
2003-08-08,27.17,56.33,0.20,998.50
2003-08-09,28.26,51.71,0.50,996.82
2003-08-10,29.92,44.38,0.20,995.28
2003-08-11,29.99,43.92,0.00,995.27
2003-08-12,29.38,44.08,0.30,999.82
2003-08-13,29.07,51.83,1.30,999.50
2003-08-14,27.68,57.88,2.20,994.57
2003-08-15,26.53,58.29,0.20,992.89
2003-08-16,25.76,62.29,1.80,994.73
2003-08-17,26.18,59.21,0.00,996.90
2003-08-18,24.35,65.88,4.90,998.17
2003-08-19,25.30,52.92,0.00,996.90
2003-08-20,25.00,52.25,0.60,996.40
2003-08-21,24.93,56.83,0.00,995.28
2003-08-22,25.88,58.17,0.20,995.87
2003-08-23,27.08,54.38,0.00,995.75
2003-08-24,26.53,59.21,0.50,993.33
2003-08-25,24.25,67.67,5.70,990.56
2003-08-26,24.26,62.96,0.00,991.15
2003-08-27,25.00,60.25,0.00,990.00
2003-08-28,22.91,75.88,6.20,989.28
2003-08-29,20.00,84.67,29.50,985.45
2003-08-30,22.10,65.25,0.00,988.62
2003-08-31,21.02,60.83,0.80,989.82
2003-09-01,17.75,59.79,0.00,995.14
2003-09-02,17.00,63.75,0.10,997.56
2003-09-03,16.99,59.29,0.00,1003.89
2003-09-04,16.88,60.75,0.00,1007.44
2003-09-05,17.35,65.00,0.80,1003.22
2003-09-06,19.24,59.21,0.00,999.01
2003-09-07,19.42,59.79,0.00,996.60
2003-09-08,17.54,78.17,5.10,989.25
2003-09-09,15.89,88.42,16.20,986.56
2003-09-10,18.42,67.46,0.00,990.18
2003-09-11,17.66,59.79,0.00,992.55
2003-09-12,17.67,52.29,0.00,998.70
2003-09-13,17.88,57.92,3.30,1001.32
2003-09-14,16.96,65.71,0.00,1003.90
2003-09-15,17.54,59.04,0.00,1005.57
2003-09-16,16.64,70.83,0.00,1003.02
2003-09-17,17.91,67.33,0.00,1002.84
2003-09-18,18.57,63.17,0.00,1002.54
2003-09-19,19.34,60.88,0.00,1002.87
2003-09-20,19.84,61.29,0.00,1004.34
2003-09-21,19.70,63.08,0.00,1002.85
2003-09-22,19.29,62.62,0.00,998.22
2003-09-23,18.23,71.83,0.20,994.66
2003-09-24,15.87,80.92,4.80,1000.35
2003-09-25,15.44,61.33,0.00,1007.61
2003-09-26,15.10,57.62,0.00,1003.86
2003-09-27,14.77,66.25,0.00,999.72
2003-09-28,15.81,65.96,1.10,995.83
2003-09-29,16.35,75.00,0.00,990.79
2003-09-30,15.91,76.96,0.20,994.99
2003-10-01,15.30,80.88,0.50,996.50
2003-10-02,17.43,79.04,0.70,996.68
2003-10-03,16.82,88.92,4.40,992.86
2003-10-04,17.36,80.38,14.60,984.92
2003-10-05,12.74,71.54,22.40,979.26
2003-10-06,12.12,52.29,0.00,993.01
2003-10-07,10.82,69.08,0.00,988.85
2003-10-08,12.43,41.42,0.00,989.62
2003-10-09,14.31,56.08,0.00,990.50
2003-10-10,14.08,70.46,0.00,999.30
2003-10-11,13.56,81.92,0.00,1002.23
2003-10-12,14.60,81.58,0.00,1001.54
2003-10-13,15.36,83.21,0.10,1000.41
2003-10-14,13.97,78.38,0.60,1001.09
2003-10-15,11.84,59.04,0.30,1005.31
2003-10-16,10.22,56.58,0.00,1004.92
2003-10-17,8.53,60.54,0.00,1005.48
2003-10-18,7.97,60.46,0.00,999.78
2003-10-19,9.07,69.96,0.10,991.80
2003-10-20,8.76,89.33,12.00,984.01
2003-10-21,10.09,81.08,0.00,983.53
2003-10-22,8.95,91.67,6.00,987.56
2003-10-23,7.47,91.12,25.40,982.67
2003-10-24,5.95,87.25,2.20,988.98
2003-10-25,4.40,72.71,0.70,1000.37
2003-10-26,4.20,76.50,2.30,996.83
2003-10-27,5.64,84.21,4.10,997.16
2003-10-28,5.77,76.71,0.00,1001.13
2003-10-29,5.28,88.50,7.40,990.22
2003-10-30,5.70,84.62,1.30,977.35
2003-10-31,7.38,89.62,39.90,976.27
2003-11-01,11.46,92.62,18.10,976.60
2003-11-02,8.16,84.38,0.00,988.41
2003-11-03,7.33,85.58,0.00,999.80
2003-11-04,7.90,80.92,0.00,1007.65
2003-11-05,7.54,78.62,0.00,1010.75
2003-11-06,6.87,86.00,0.00,1007.23
2003-11-07,7.98,68.62,1.40,1004.24
2003-11-08,5.94,89.00,22.60,1004.06
2003-11-09,8.25,86.25,0.00,1006.38
2003-11-10,7.47,81.58,0.00,1002.40
2003-11-11,6.42,85.29,0.00,1004.35
2003-11-12,5.68,79.54,0.00,1005.61
2003-11-13,5.64,79.33,0.10,1006.22
2003-11-14,4.63,85.71,0.00,1005.31
2003-11-15,5.55,85.92,0.10,1002.39
2003-11-16,7.09,91.42,13.50,1000.60
2003-11-17,8.12,89.17,2.70,1001.37
2003-11-18,6.31,81.88,0.00,1005.91
2003-11-19,7.13,84.83,0.00,1006.21
2003-11-20,6.72,86.17,0.00,1004.00
2003-11-21,7.61,84.58,0.10,1001.83
2003-11-22,8.79,91.38,1.80,1000.60
2003-11-23,10.13,91.25,3.50,998.13
2003-11-24,10.88,90.92,18.30,993.52
2003-11-25,10.97,88.67,2.60,993.22
2003-11-26,9.95,89.79,6.60,987.17
2003-11-27,9.32,88.08,22.80,979.60
2003-11-28,7.71,89.50,9.70,981.70
2003-11-29,5.49,83.96,0.00,991.48
2003-11-30,4.93,81.88,0.30,996.50
2003-12-01,6.81,89.83,13.10,996.95
2003-12-02,9.74,87.38,10.70,1000.65
2003-12-03,9.83,85.88,3.10,1002.98
2003-12-04,9.35,77.79,1.10,1004.76
2003-12-05,6.94,83.38,0.00,1005.20
2003-12-06,5.23,79.12,0.00,994.63
2003-12-07,4.11,64.12,0.50,1002.17
2003-12-08,1.39,71.83,0.00,1004.87
2003-12-09,0.95,72.29,0.00,999.75
2003-12-10,2.07,85.92,3.20,1001.70
2003-12-11,4.23,86.50,0.00,1002.37
2003-12-12,2.75,84.71,0.00,1001.37
2003-12-13,3.04,81.96,0.00,1002.90
2003-12-14,4.77,74.25,0.00,989.07
2003-12-15,3.57,49.58,0.00,991.17
2003-12-16,0.97,61.25,0.00,999.95
2003-12-17,1.50,65.92,0.00,1006.00
2003-12-18,3.30,76.67,0.00,1007.63
2003-12-19,3.48,81.96,0.00,1005.84
2003-12-20,2.30,82.38,0.00,1006.15
2003-12-21,3.21,92.04,1.70,993.31
2003-12-22,1.22,69.92,0.00,988.52
2003-12-23,-0.65,34.46,0.00,998.86
2003-12-24,-1.73,49.79,0.00,1006.31
2003-12-25,-1.80,60.71,0.00,1007.16
2003-12-26,-0.15,72.58,0.00,1001.94
2003-12-27,2.19,77.25,0.40,996.61
2003-12-28,4.14,91.50,26.70,989.07
2003-12-29,4.84,90.29,27.20,987.34
2003-12-30,4.42,93.04,7.20,988.39
2003-12-31,3.22,91.83,11.90,989.50
2004-01-01,2.03,85.17,0.70,989.69
2004-01-02,2.10,92.42,13.00,986.23
2004-01-03,-0.19,86.00,0.00,993.16
2004-01-04,-0.68,80.08,0.00,994.29
2004-01-05,-0.15,70.62,0.00,995.85
2004-01-06,-0.26,74.92,0.00,1003.25
2004-01-07,0.33,83.08,0.00,1001.43
2004-01-08,0.89,88.54,0.50,998.63
2004-01-09,1.74,88.21,2.00,991.65
2004-01-10,1.87,75.46,0.00,992.60
2004-01-11,2.16,72.83,0.20,998.99
2004-01-12,2.53,85.75,0.20,991.13
2004-01-13,3.48,90.83,0.40,982.97
2004-01-14,4.67,83.12,0.00,979.26
2004-01-15,3.67,56.88,0.40,985.01
2004-01-16,1.94,62.38,0.00,990.86
2004-01-17,2.59,84.33,1.20,983.48
2004-01-18,1.60,89.12,24.00,986.46
2004-01-19,0.62,81.79,0.10,995.70
2004-01-20,2.12,75.62,0.20,984.75
2004-01-21,0.43,81.17,2.20,990.22
2004-01-22,-1.11,82.54,1.10,996.83
2004-01-23,-0.13,75.58,0.00,998.75
2004-01-24,-0.27,77.92,0.00,997.59
2004-01-25,0.28,77.46,0.00,992.12
2004-01-26,-0.83,82.12,2.40,990.11
2004-01-27,0.43,89.00,0.60,981.01
2004-01-28,0.32,64.79,0.00,978.82
2004-01-29,-1.45,53.96,0.00,983.68
2004-01-30,-1.13,54.88,0.00,999.62
2004-01-31,1.55,69.88,0.00,1005.87
2004-02-01,2.46,79.42,0.00,1007.20
2004-02-02,2.16,77.42,0.00,1007.74
2004-02-03,4.02,77.38,0.00,1009.80
2004-02-04,3.88,77.75,0.00,1012.00
2004-02-05,3.27,76.75,0.00,1010.21
2004-02-06,3.70,81.33,0.00,1007.80
2004-02-07,4.17,87.75,0.00,1000.52
2004-02-08,3.86,66.29,0.00,995.78
2004-02-09,2.85,52.17,0.00,1000.60
2004-02-10,2.77,58.92,0.00,1008.17
2004-02-11,3.44,69.83,0.00,996.78
2004-02-12,2.46,71.33,0.00,1002.08
2004-02-13,2.05,78.58,0.00,1008.85
2004-02-14,3.30,80.04,0.00,1001.78
2004-02-15,3.20,85.83,0.00,997.12
2004-02-16,3.52,83.67,0.00,1001.76
2004-02-17,3.93,83.12,0.00,1005.63
2004-02-18,3.18,85.33,1.50,996.27
2004-02-19,1.90,96.88,24.60,990.91
2004-02-20,1.74,91.92,9.10,1002.16
2004-02-21,2.60,93.21,35.70,1000.15
2004-02-22,5.28,93.42,15.30,988.65
2004-02-23,5.77,90.00,13.30,980.35
2004-02-24,1.75,68.83,1.00,989.57
2004-02-25,0.51,70.33,0.00,992.43
2004-02-26,1.28,78.50,0.00,981.18
